time,2,4,6,8,10,12,18,20,22,24,26,28
1533769367.905,132,482,511,534,605,569,547,602,465,389,441,555
1533769367.933,138,500,507,555,622,582,549,624,469,385,465,577
1533769367.954,159,527,545,546,625,582,558,648,481,391,470,577
1533769367.965,168,537,538,558,649,594,577,651,502,400,465,597
1533769367.976,192,536,553,567,642,596,585,656,501,395,469,590
1533769367.999,194,541,546,563,644,592,569,661,497,400,471,603
1533769368.009,190,546,551,568,643,609,565,668,507,399,470,605
1533769368.018,173,538,543,569,653,604,587,669,503,403,479,612
1533769368.032,188,544,552,560,650,622,581,655,497,415,479,592
1533769368.057,190,540,560,568,655,600,583,660,505,405,487,602
1533769368.068,176,532,555,573,644,598,584,652,503,397,465,612
1533769368.091,172,549,566,562,655,606,589,663,508,411,479,608
1533769368.101,194,541,549,582,656,619,572,661,500,412,482,612
1533769368.118,180,554,559,582,666,611,576,662,516,419,495,610
1533769368.157,197,553,549,560,647,604,581,664,497,400,477,603
1533769368.167,172,543,554,565,649,609,598,660,505,397,476,608
1533769368.175,180,536,544,564,651,596,579,656,498,410,486,598
1533769368.189,190,552,551,581,655,609,604,660,496,405,476,600
1533769368.2,168,524,547,558,648,611,570,647,509,395,492,604
1533769368.216,170,550,549,563,650,595,575,652,508,386,471,598
1533769368.225,173,541,549,566,650,610,569,663,502,403,482,597
1533769368.234,185,550,561,572,650,604,584,670,506,404,488,609
1533769368.249,179,538,543,557,653,607,572,664,491,409,471,600
1533769368.259,180,545,547,558,639,605,573,659,498,410,480,604
1533769368.274,181,552,545,584,658,609,589,669,496,391,473,594
1533769368.284,186,542,547,573,672,611,576,662,495,413,475,610
1533769368.302,194,544,555,572,662,601,572,664,506,392,483,604
1533769368.329,186,539,550,552,657,611,579,676,498,407,472,613
1533769368.345,184,537,545,562,652,585,577,654,502,391,464,594
1533769368.363,174,542,534,577,657,605,582,676,501,404,475,604
1533769368.375,185,541,561,563,656,607,578,652,506,398,477,609
1533769368.383,198,542,550,564,657,614,579,656,504,410,492,613
1533769368.401,184,537,554,562,652,597,580,657,496,391,481,608
1533769368.432,189,548,556,570,657,614,585,656,512,413,478,596
1533769368.444,177,526,541,583,645,614,570,662,498,416,469,604
1533769368.46,184,537,539,553,646,603,577,657,502,402,470,594
1533769368.474,182,541,543,569,653,613,575,667,506,409,471,598
1533769368.498,178,528,529,568,640,612,577,657,496,399,478,608
1533769368.507,184,555,539,575,655,603,574,651,490,402,478,602
1533769368.517,174,551,550,567,651,605,570,673,501,393,475,610
1533769368.534,182,541,543,563,653,610,569,669,506,400,488,609
1533769368.553,172,534,545,559,652,609,571,660,499,393,470,608
1533769368.566,170,532,549,575,656,601,575,652,500,395,477,592
1533769368.576,185,541,549,575,653,613,584,655,509,412,477,603
1533769368.601,183,548,556,564,663,608,566,668,513,399,486,610
1533769368.626,189,557,559,573,645,608,570,656,512,396,483,610
1533769368.64,185,541,552,578,656,616,575,670,512,406,480,604
1533769368.658,185,544,549,579,656,619,587,661,509,403,477,624
1533769368.684,188,550,543,566,659,616,578,667,508,406,482,603
1533769368.7,176,559,570,569,647,607,590,670,506,389,480,618
1533769368.719,186,548,541,570,651,626,585,673,507,393,478,616
1533769368.733,175,531,545,565,643,603,580,666,513,394,476,608
1533769368.752,178,549,536,568,652,609,565,663,484,391,473,599
1533769368.766,191,535,558,560,656,619,581,664,494,403,485,615
1533769368.79,178,543,554,574,646,618,583,660,505,402,484,605
1533769368.811,193,528,554,552,649,615,580,666,496,399,476,608
1533769368.843,183,551,550,573,660,614,573,656,504,401,466,593
1533769368.876,184,564,560,565,664,612,589,666,505,411,482,606
1533769368.906,182,535,552,566,656,613,596,669,497,392,485,609
1533769368.914,208,548,553,583,660,608,573,671,504,410,489,616
1533769368.926,189,542,550,564,663,608,579,665,498,413,483,598
1533769368.964,188,532,540,563,653,610,569,675,500,406,477,606
1533769368.972,182,544,558,579,650,619,575,667,500,395,479,609
1533769368.98,179,526,546,566,644,586,572,658,503,383,468,597
1533769369.03,188,544,558,572,644,616,566,661,503,403,474,612
1533769369.038,182,538,558,563,656,613,569,667,508,400,468,609
1533769369.063,190,546,551,562,646,609,571,651,507,411,470,608
1533769369.073,188,535,546,563,653,598,581,661,494,403,479,600
1533769369.13,193,540,560,571,664,621,589,666,508,403,496,623
1533769369.155,190,534,554,575,655,609,580,663,487,394,481,614
1533769369.165,177,545,541,561,645,605,582,659,501,401,480,616
1533769369.18,181,555,557,565,649,609,589,672,499,408,476,614
1533769369.189,187,540,548,565,655,621,574,660,502,402,484,617
1533769369.215,186,551,538,561,642,611,579,662,495,392,480,598
1533769369.229,199,543,560,577,655,612,583,657,508,422,490,614
1533769369.248,188,544,561,572,659,613,578,670,517,406,477,601
1533769369.273,198,548,550,567,654,611,585,676,510,404,492,613
1533769369.297,194,550,549,563,656,613,596,661,506,397,468,606
1533769369.312,193,546,557,571,652,615,583,660,499,394,479,608
1533769369.342,189,533,538,561,666,611,588,656,504,395,477,610
1533769369.369,183,545,547,573,657,602,594,668,507,396,472,599
1533769369.38,194,553,555,579,668,619,575,667,503,398,482,603
1533769369.403,187,555,560,578,661,603,592,669,508,399,479,605
1533769369.427,195,548,571,570,666,617,582,668,501,416,481,619
1533769369.448,185,556,552,572,659,610,584,672,503,403,482,601
1533769369.462,191,541,564,572,653,604,584,664,514,418,477,595
1533769369.488,185,553,546,572,650,610,578,661,497,400,474,606
1533769369.505,196,558,560,571,658,612,598,657,510,419,476,620
1533769369.521,185,541,546,570,641,604,584,649,499,388,476,597
1533769369.538,178,540,548,574,646,612,580,663,505,391,481,597
1533769369.549,192,551,547,577,654,611,576,659,509,401,472,599
1533769369.571,182,547,543,576,665,619,575,652,503,389,474,595
1533769369.588,182,547,543,566,659,607,593,658,511,415,480,609
1533769369.604,192,551,556,561,666,602,573,656,518,401,480,599
1533769369.619,201,560,556,561,651,623,582,668,515,404,481,602
1533769369.637,189,551,550,567,663,611,576,656,501,407,489,593
1533769369.646,186,545,562,561,660,602,585,662,515,401,475,593
1533769369.67,177,551,541,577,654,608,582,667,506,407,475,596
1533769369.7,186,551,547,580,654,611,582,668,507,416,472,616
1533769369.844,182,550,555,566,659,610,575,658,514,409,471,615
1533769369.885,194,550,558,560,671,607,596,664,503,406,491,606
1533769369.902,188,541,555,563,644,613,566,664,503,409,477,598
1533769369.935,177,533,556,574,663,617,588,670,503,398,469,604
1533769370.002,191,566,552,572,641,610,590,667,520,406,477,601
1533769370.01,180,554,559,567,663,599,579,668,507,393,475,607
1533769370.021,193,546,560,572,646,606,568,645,501,402,484,593
1533769370.034,186,539,547,564,648,602,588,659,518,407,463,607
1533769370.044,191,544,564,575,656,613,572,664,511,395,485,615
1533769370.064,186,563,562,576,666,623,591,668,518,396,484,599
1533769370.078,200,544,558,581,665,613,578,676,515,412,477,618
1533769370.099,182,557,546,563,659,610,572,666,511,392,485,592
1533769370.11,189,567,556,570,654,626,591,671,521,410,500,613
1533769370.117,194,544,540,572,656,619,581,661,491,395,477,595
1533769370.129,184,549,560,590,655,618,574,669,525,402,484,614
1533769370.144,185,550,546,557,653,610,566,649,500,403,482,598
1533769370.165,183,542,562,561,666,611,591,671,515,416,492,625
1533769370.179,183,560,550,583,657,611,585,662,510,416,486,604
1533769370.203,192,557,544,573,663,614,585,668,501,410,475,610
1533769370.283,192,542,541,567,654,599,579,644,501,390,480,584
1533769370.333,187,568,551,574,658,621,586,683,508,411,484,617
1533769370.363,180,548,541,567,651,605,585,659,504,407,469,604
1533769370.408,175,546,566,574,658,618,580,666,519,411,487,597
1533769370.428,179,550,558,579,638,604,590,658,509,403,485,606
1533769370.5,183,560,562,576,666,617,573,671,512,413,466,610
1533769370.527,200,569,555,566,662,613,581,675,514,418,480,595
1533769370.599,194,550,546,569,647,613,575,672,508,395,477,600
1533769370.627,199,543,545,568,661,600,589,663,499,405,473,600
1533769370.641,188,550,558,575,665,613,596,667,514,406,482,606
1533769370.655,182,538,552,569,641,613,596,664,511,392,474,597
1533769370.666,197,557,552,579,659,616,602,666,508,406,471,612
1533769370.676,185,553,552,569,659,598,581,667,506,403,479,600
1533769370.692,198,567,537,567,657,623,591,676,512,410,483,616
1533769370.713,188,553,552,582,650,622,575,661,503,406,477,603
1533769370.724,194,547,549,579,647,601,584,667,503,406,474,600
1533769370.734,207,553,564,569,653,616,584,670,506,420,488,606
1533769370.753,182,541,549,572,662,619,596,664,511,392,485,609
1533769370.765,200,544,567,582,662,628,581,675,511,398,474,612
1533769370.776,189,533,550,570,663,614,573,653,501,404,480,616
1533769370.792,184,555,545,571,655,618,589,657,510,408,484,591
1533769370.808,191,550,543,575,647,610,593,664,514,409,485,609
1533769370.823,190,555,557,577,649,615,592,672,511,411,476,605
1533769370.832,187,549,554,568,658,618,565,663,507,405,464,597
1533769370.84,183,551,547,586,663,617,603,662,509,404,475,599
1533769370.849,185,547,552,576,659,601,578,669,508,389,476,600
1533769370.884,187,543,554,568,655,612,571,666,513,405,479,594
1533769370.915,186,536,550,577,663,602,573,656,504,395,477,598
1533769370.94,192,548,562,567,651,593,567,676,507,404,475,604
1533769370.982,193,565,554,571,655,606,574,669,508,399,481,611
1533769370.999,197,550,567,585,665,613,578,690,509,409,485,621
1533769371.016,184,543,539,571,661,606,580,677,510,399,473,608
1533769371.036,188,556,549,582,656,607,575,655,511,409,468,606
1533769371.049,188,538,558,597,653,634,593,672,511,412,480,606
1533769371.07,176,538,543,563,653,607,566,663,488,400,468,594
1533769371.084,187,540,563,587,658,606,592,663,505,405,493,602
1533769371.102,179,553,561,569,653,610,584,664,508,406,471,606
1533769371.127,188,538,546,576,659,607,581,666,508,400,476,606
1533769371.139,194,560,555,576,662,622,587,669,497,403,485,595
1533769371.148,185,547,558,572,653,610,581,661,523,389,485,595
1533769371.16,189,561,553,574,657,602,588,676,501,398,489,613
1533769371.173,184,562,545,562,664,615,586,668,510,402,478,599
1533769371.182,189,554,559,570,669,611,576,659,515,419,475,604
1533769371.2,194,547,552,560,656,610,575,658,520,403,488,606
1533769371.216,187,552,557,572,649,612,571,660,510,399,473,611
1533769371.231,185,559,561,575,665,619,575,667,509,415,477,603
1533769371.241,192,539,562,577,663,623,585,656,504,404,480,601
1533769371.264,185,544,558,569,653,625,569,664,508,406,462,606
1533769371.286,190,555,554,574,661,627,583,677,513,405,487,614
1533769371.313,190,555,554,575,643,609,583,666,516,388,490,614
1533769371.323,183,551,556,577,645,614,585,667,501,404,489,604
1533769371.347,192,542,553,583,660,620,573,673,498,412,469,610
1533769371.364,196,558,560,574,673,615,595,677,513,402,476,623
1533769371.374,190,549,554,568,661,609,589,657,513,408,484,608
1533769371.397,194,556,558,579,671,613,602,684,511,406,474,603
1533769371.407,195,554,550,567,648,608,573,662,498,384,466,610
1533769371.43,191,544,549,576,656,607,569,678,505,406,468,606
1533769371.44,206,549,557,559,667,609,571,677,516,405,484,602
1533769371.458,193,546,560,574,658,621,589,669,519,417,482,605
1533769371.474,194,553,571,588,653,625,605,675,494,406,474,612
1533769371.496,195,561,553,567,663,611,582,653,512,398,480,601
1533769371.513,182,553,537,566,653,610,584,658,508,406,476,618
1533769371.528,185,541,549,576,653,610,575,661,511,400,468,612
1533769371.546,182,544,552,560,671,619,581,667,523,403,482,621
1533769371.569,182,553,549,563,662,607,569,664,514,409,476,603
1533769371.58,196,549,560,568,658,618,586,660,510,396,484,602
1533769371.598,189,564,562,567,660,623,582,662,509,398,478,604
1533769371.615,183,551,553,576,669,617,585,659,507,401,486,616
1533769371.638,173,544,537,579,650,622,584,649,514,397,482,612
1533769371.668,184,552,548,584,655,621,589,674,508,405,482,611
1533769371.68,193,562,557,575,646,606,592,665,513,405,470,608
1533769371.696,192,542,562,580,663,614,579,668,518,410,486,616
1533769371.713,174,542,559,564,660,620,582,662,498,398,478,610
1533769371.74,179,547,552,576,662,607,584,672,517,409,479,595
1533769371.754,187,552,572,577,670,633,586,686,519,406,505,617
1533769371.779,182,563,549,569,659,616,596,664,509,409,482,603
1533769371.794,192,542,562,570,654,617,585,673,527,401,500,616
1533769371.812,188,541,555,566,659,610,584,664,503,412,476,603
1533769371.821,188,550,549,572,659,616,590,672,529,406,477,606
1533769371.838,184,549,551,577,658,615,592,680,513,408,484,597
1533769371.861,176,541,555,563,650,610,575,663,505,406,485,594
1533769371.879,176,550,540,547,653,619,584,661,500,403,474,597
1533769371.888,183,536,544,564,660,611,576,659,498,410,483,619
1533769371.908,189,548,556,570,675,614,597,676,501,407,495,607
1533769371.922,192,570,565,579,672,614,588,676,521,407,489,622
1533769371.945,176,538,546,566,650,622,587,661,500,403,476,618
1533769371.955,169,546,542,578,670,603,583,657,507,393,484,599
1533769371.978,199,552,557,584,664,621,577,668,510,405,493,605
1533769371.995,184,552,554,574,655,600,583,657,502,402,479,608
1533769372.012,175,562,573,572,655,618,580,663,502,402,478,605
1533769372.028,186,551,541,577,660,608,594,667,515,407,486,610
1533769372.044,186,551,541,567,657,605,591,662,507,404,483,619
1533769372.055,190,558,557,565,655,621,586,666,508,414,496,611
1533769372.077,191,544,546,579,659,619,578,672,505,403,474,603
1533769372.086,168,548,556,567,660,623,582,662,512,404,477,616
1533769372.094,181,555,554,565,667,609,568,674,499,402,470,614
1533769372.109,177,551,562,583,675,614,591,665,506,410,486,610
1533769372.121,183,545,550,577,651,599,576,656,509,401,477,621
1533769372.145,183,545,547,580,645,596,582,673,515,398,478,610
1533769372.161,195,557,562,580,663,617,582,673,515,407,475,616
1533769372.175,188,547,555,588,665,610,590,661,511,412,482,612
1533769372.211,188,544,565,563,662,607,578,669,508,403,473,600
1533769372.219,178,552,579,565,661,606,586,660,499,408,484,602
1533769372.243,183,542,550,561,657,608,582,668,512,416,480,616
1533769372.253,200,553,555,566,674,619,581,667,509,418,488,615
1533769372.269,180,555,541,574,654,602,570,661,495,401,483,613
1533769372.277,186,548,556,577,660,614,585,673,515,404,480,613
1533769372.309,179,544,543,563,662,607,578,652,494,400,473,615
1533769372.342,188,553,561,579,659,613,575,664,506,417,482,600
1533769372.351,207,550,558,566,659,613,587,678,517,417,482,612
1533769372.371,192,545,547,567,651,620,591,653,501,418,475,613
1533769372.398,189,558,547,571,654,608,582,662,506,404,480,613
1533769372.411,198,548,550,567,660,608,582,665,509,404,480,604
1533769372.427,184,565,563,581,661,609,592,669,519,417,498,623
1533769372.445,189,554,556,576,672,617,585,665,515,390,475,613
1533769372.46,196,562,566,575,655,618,583,686,513,402,473,614
1533769372.476,204,563,568,579,669,614,588,679,527,404,498,622
1533769372.487,176,550,555,570,665,619,575,646,514,400,476,615
1533769372.509,200,547,558,572,668,622,578,658,514,412,488,612
1533769372.525,189,567,550,577,660,611,594,670,515,401,483,619
1533769372.54,188,563,552,566,668,613,581,664,508,409,488,612
1533769372.576,198,548,547,580,663,620,600,671,510,407,489,613
1533769372.609,199,552,557,584,664,618,589,683,516,405,476,617
1533769372.63,195,554,565,567,669,605,585,671,518,410,481,613
1533769372.642,182,544,537,576,665,622,602,675,508,400,485,618
1533769372.652,188,544,546,566,650,601,578,672,508,394,479,603
1533769372.67,194,547,552,576,659,607,581,667,517,397,477,609
1533769372.697,206,559,558,578,662,622,590,684,517,415,494,621
1533769372.709,206,565,554,568,661,612,586,674,510,411,484,626
1533769372.73,197,553,555,573,659,610,575,664,511,400,479,597
1533769372.752,180,564,556,577,654,617,573,662,509,398,480,616
1533769372.767,201,554,553,595,669,623,591,671,518,413,492,613
1533769372.775,193,546,551,581,655,603,583,671,510,414,481,611
1533769372.788,192,560,562,586,675,614,597,674,521,422,498,622
1533769372.802,195,554,565,573,663,620,582,676,515,413,495,613
1533769372.817,181,555,560,571,667,615,592,666,513,402,498,605
1533769372.829,185,572,555,585,662,613,593,672,509,418,474,627
1533769372.842,185,572,561,569,656,610,587,669,514,409,485,615
1533769372.859,184,549,567,578,655,618,574,671,513,405,467,625
1533769372.876,195,548,562,580,663,614,576,662,504,410,489,607
1533769372.895,200,556,564,569,674,613,578,678,529,423,491,621
1533769372.908,189,555,541,567,657,611,576,659,515,381,480,610
1533769372.935,195,561,550,561,660,620,588,670,507,401,497,613
1533769372.962,200,550,564,575,680,616,584,684,520,409,485,650
1533769372.991,251,570,556,573,672,620,582,665,515,407,509,677
1533769373.027,287,575,568,582,653,610,569,666,514,406,485,652
1533769373.041,318,567,559,580,663,611,585,659,515,415,492,662
1533769373.058,307,577,563,584,667,621,592,677,516,411,498,672
1533769373.07,302,578,570,585,674,616,587,672,514,426,508,670
1533769373.087,305,587,577,576,659,604,575,661,503,406,491,676
1533769373.111,314,578,570,591,662,607,593,676,523,418,494,685
1533769373.123,312,567,553,568,654,593,576,653,495,409,488,650
1533769373.133,304,574,560,584,658,612,580,654,502,413,507,657
1533769373.15,320,568,579,578,661,597,589,671,510,411,481,674
1533769373.166,307,583,566,581,661,618,574,663,522,419,498,678
1533769373.182,299,581,574,566,644,604,575,661,517,397,499,655
1533769373.189,309,594,565,576,672,614,606,688,515,413,501,683
1533769373.209,318,588,565,573,666,608,585,662,521,425,506,683
1533769373.237,323,602,573,606,662,631,599,679,532,427,517,693
1533769373.247,312,585,584,595,657,617,591,685,512,427,495,682
1533769373.256,311,578,573,591,671,610,587,678,520,418,497,673
1533769373.276,311,596,561,578,665,622,587,684,526,421,500,676
1533769373.299,333,575,576,585,668,622,593,678,523,426,520,687
1533769373.314,312,579,571,580,660,614,582,668,527,416,498,671
1533769373.322,313,586,588,578,667,612,586,669,522,408,490,666
1533769373.332,304,589,573,584,667,627,580,669,508,411,504,672
1533769373.342,320,587,570,594,677,622,587,670,526,418,491,679
1533769373.357,331,594,578,595,678,614,588,674,521,419,495,677
1533769373.369,314,584,576,581,674,616,590,676,518,427,511,682
1533769373.389,319,580,575,590,661,618,589,666,525,414,502,678
1533769373.4,333,584,583,585,680,625,599,676,526,415,505,676
1533769373.415,317,593,580,578,665,607,590,670,520,423,508,676
1533769373.436,308,584,574,572,650,613,599,661,514,420,482,678
1533769373.45,333,600,587,598,678,623,591,674,521,425,515,680
1533769373.468,316,562,566,587,664,618,583,663,519,425,490,672
1533769373.482,317,581,564,585,644,610,578,664,517,400,499,676
1533769373.504,314,578,567,579,674,625,584,667,509,412,497,679
1533769373.515,315,570,568,583,669,617,588,676,521,413,498,683
1533769373.531,320,572,573,591,683,631,587,678,523,418,500,682
1533769373.55,313,571,567,581,655,594,580,668,525,413,495,669
1533769373.583,316,580,557,575,664,609,592,666,519,405,495,675
1533769373.597,313,583,563,574,646,606,577,663,516,414,484,660
1533769373.612,321,567,568,592,660,611,579,665,524,404,489,665
1533769373.622,314,572,561,572,662,622,587,667,520,412,494,664
1533769373.648,326,575,573,585,668,619,602,667,526,412,500,685
1533769373.655,315,564,584,580,666,620,591,665,524,410,489,674
1533769373.664,322,583,579,584,658,630,577,666,522,417,504,681
1533769373.672,300,585,587,592,675,629,579,671,516,413,506,686
1533769373.688,310,565,576,581,661,597,577,677,525,408,490,669
1533769373.705,320,583,588,565,655,612,595,665,507,399,501,666
1533769373.722,313,587,576,565,667,612,574,657,510,419,504,677
1533769373.732,327,575,583,579,665,610,578,667,511,420,499,676
1533769373.755,312,579,569,574,657,608,591,667,506,424,492,665
1533769373.765,307,577,554,575,640,603,586,657,499,408,481,666
1533769373.794,304,574,576,590,655,612,574,663,519,414,481,672
1533769373.807,321,591,584,573,672,614,585,668,507,413,492,674
1533769373.828,310,577,569,580,676,627,598,680,531,431,502,672
1533769373.846,307,574,567,572,661,609,580,660,507,410,484,671
1533769373.868,313,574,572,587,649,615,586,672,519,408,493,666
1533769373.883,326,574,557,581,667,609,580,660,510,416,478,677
1533769373.911,303,585,574,592,672,614,579,680,521,422,504,680
1533769373.928,326,590,589,588,668,622,584,676,518,415,497,679
1533769373.948,317,566,571,569,668,607,578,669,514,426,491,673
1533769373.958,309,573,562,586,648,605,576,662,512,412,480,653
1533769373.975,322,580,579,593,673,618,595,672,519,420,507,675
1533769373.986,315,588,556,580,660,617,582,671,510,419,506,674
1533769373.996,321,585,565,579,660,608,585,665,515,407,498,674
1533769374.028,311,575,583,572,662,619,587,675,508,412,494,667
1533769374.065,318,582,574,589,672,626,585,679,530,410,495,668
1533769374.078,312,564,571,586,663,614,582,668,530,421,492,682
1533769374.089,309,579,575,583,663,611,582,670,524,407,497,677
1533769374.107,311,578,568,570,671,616,584,666,514,403,470,669
1533769374.128,314,575,577,591,662,622,593,678,520,412,494,679
1533769374.145,320,590,570,582,662,607,590,675,523,421,502,667
1533769374.153,319,580,566,584,673,609,571,663,522,416,501,669
1533769374.169,312,564,572,573,663,599,570,659,515,410,495,674
1533769374.178,316,574,573,587,664,630,604,683,519,422,496,678
1533769374.188,315,588,581,586,672,620,597,659,515,404,506,677
1533769374.213,306,576,556,574,669,611,594,662,512,415,492,676
1533769374.245,309,579,578,574,666,611,570,673,521,401,497,668
1533769374.265,324,579,565,592,654,620,588,671,521,422,498,688
1533769374.279,314,581,561,582,668,613,587,678,511,420,496,670
1533769374.299,323,568,576,581,658,615,583,663,505,414,493,663
1533769374.312,309,579,581,595,651,608,585,665,524,413,497,685
1533769374.329,307,583,579,587,667,615,562,654,522,416,495,669
1533769374.345,328,579,575,580,660,608,579,662,512,424,503,677
1533769374.375,302,575,561,573,653,619,575,664,505,397,488,670
1533769374.385,319,586,579,581,661,627,598,669,513,414,499,681
1533769374.399,305,575,567,576,656,631,581,658,517,409,488,673
1533769374.418,308,572,589,588,674,616,581,670,511,418,502,673
1533769374.432,311,572,561,569,662,610,575,675,514,415,499,678
1533769374.461,326,583,576,575,664,618,586,668,507,391,484,675
1533769374.477,330,581,571,585,653,613,575,664,508,406,494,670
1533769374.525,323,577,576,581,667,606,583,657,522,414,484,672
1533769374.535,323,584,589,588,674,619,593,675,517,412,494,670
1533769374.543,318,564,572,586,663,614,585,665,524,416,495,665
1533769374.574,324,585,593,589,675,629,588,674,524,422,495,671
1533769374.595,318,582,575,586,660,620,579,668,515,421,498,665
1533769374.61,303,561,553,577,654,602,570,670,515,398,500,668
1533769374.624,322,580,554,587,676,621,586,677,522,420,487,675
1533769374.635,320,581,580,575,674,622,593,678,523,415,494,673
1533769374.653,321,582,587,580,663,617,579,670,521,404,489,677
1533769374.66,315,579,571,583,663,620,594,665,521,421,492,677
1533769374.679,326,581,567,591,668,622,590,670,520,418,503,673
1533769374.702,312,579,571,583,672,620,594,671,524,419,492,662
1533769374.711,316,583,563,593,667,618,595,660,516,411,501,675
1533769374.727,318,576,571,592,672,611,579,665,527,430,503,671
1533769374.744,306,573,566,577,660,605,561,656,506,404,491,668
1533769374.763,210,551,562,589,675,626,588,677,524,422,509,691
1533769374.777,188,557,552,566,665,613,578,664,517,409,476,621
1533769374.793,197,559,564,575,665,625,596,673,517,409,494,638
1533769374.812,195,557,553,570,669,617,573,670,518,404,480,613
1533769374.826,192,564,550,577,666,623,579,673,506,395,475,619
